783,"BMW and Jag, however, BMW will stop the 4/50 after the MY16 cars. will be 3/36"
784,What's going on with Cadillac the past few years reminds me a little bit of Oldsmobile in the late 1990s.
785,"BMW includes wear items though, including brakes and wipers I'm told.  However, they do exclude tires."
786,Wear items are no longer warranted by BMW from 2017 forward.
787,"Wow, what's happening? Why is BMW cutting maintenance and warranty?  This is effectively a price increase.  Looks like pushing the lease even harder than before.  Also seems like a very weak statement about confidence in this new and improved product.  Too many problems with turbo engines? Hoarding cash for a future dieselgate?  What gives?"
788,"I thought BMW already leased a very high percentage of cars?  If so, makes sense to cut back.  Most likely though it was just a way to shave costs without raising prices, and not something buyers will immediately feel."
789,"BMW is selling cars do they don't have to do the free maintenance any longer, but Jag will have to do it for a while to get people to trust them, I'm hoping that Alfa does the same thing with their cars too. It's nice to know you wont have to pay for anything.."
790,"They do, but shortening the coverage will make them even more dependent on leases.  I'm sure a good extension and certified preowned programs coukd bridge the gap.  I just hate ""sneak"" price hikes, like changing the packaging, or cutting 0.2 inches of width from paper towel or toilet tissue rolls.  I like straight talk and treatment, not slight of hand moves."
791,"That would be sad as Olds was shut down.  Doubt they would do that to Cadillac, but never say never."
792,"As much as those that really look at the math (like you and me) value the maintenance program, BMW decided that the marketing value of the plan didn't justify their increased costs.    They are probably correct.    Unfortunately."
793,"Maybe BMW will go back to maintenance schedules that help the car last hundreds of thousands of miles, as long as they don't have to pay for it.  I'm not holding my breath, however."
794,not happening as long as they are paying for it.
795,Maybe BMW has confidence that their cars are now more reliable than they used to be?
796,"Saw a beautiful 328i, blue over beige, not sure the year but gorgeous. Having never owned a BMW, will definitely be looking for a CPO unit in a few years once I go into retirement again. By then, my driving should go down substantially so it'll be mostly around town stuff. Just wish they still made the 128 as I love the smaller size, anything from 170"" down is my preferred size now as it's usually me in the vehicle or me and the wife as the kids usually meet us in their own rides or we take a couple to our destination."
797,"If I didn't know a great Indy Audi Shop then I might feel differently about the value of free maintenance.  Also, if the car is totaled early in its life, I don't believe you get a penny for ""free maintenance"" back.  So it could end up being worthless."
798,"By cutting the warranty?  I don't follow. Maintenance is one thing, but warranty is another."
799,I hadn't heard that the warranty was being cut.... just the maintenance.
800,"I tried to corroborate and found a confirmation for the maintenance cut and couple of dealers listing new 2017 vehicles with 4/50 warranty and 3/36 maintenance.  Looks, like I might have misunderstood.  I thought Fligthnurse wrote about both warranty and maintenance being cut, but perhaps not."
801,"IT's not to take effect until MY17, Only the maintenance is being cut not the bumper to bumper warranty, however, I think the bumper to bumper warranty isn't transferable since My16."
802,"I think it's the maintenance that's not transferable.  Warranty is - essentially all brands have warranty transferable, except there are some exceptions in Kia/Hyundai ""extensions"" in warranties beyond 3/36, but I don't know the details on those exceptions."
803,"Trying to remember what the maintenance items might be in that 4th year, but BMW saved themselves a ton of money.  Probably cut out one brake replacement, an oil change, probably some AWD services, wipers, perhaps some other minor things.  But, that 4th year would probably be the most expensive to cover than the previous 3 years combined."
804,"And, given that a majority of BMWs are leased for 36 months, I don't think they are offending that segment of their customers by dropping the 4th year."
805,"Not covering wear items at all, from what I understand, so no wipers or brake jobs.  I've received brake jobs on at least one axle, on every BMW we've had."
806,"That's why I'm so disappointed.  3/36 maintenance plans have generally low value, as they cover basic oil change and sometimes air filter. 4/50 plan run into a need of first major service, even on computer based.  My brakes are still in good shape, which saved them a bundle (I'm out of 50k already), but many people needed them apparently.  There may also be some more fluids to be changed, if your computer senses more severe driving condition."
807,Still looking:
808,"Wow, Civic purchases are on fire and the hose on Cadillac.  I think part of Cadillac's issue is pricing, just too high.  Nice cars, however, and wouldn't mind having an ATS or CTS in my driveway."
809,Nice to see Acura holding on.
810,Volvo is up over 22% YTD vs 2015.
811,Some rug and furniture stores have been doing that for decades.
812,I read an article somewhere that this is due almost entirely to the sales of the new XC90.
813,"OH, I'm certain it is."
814,Spotted an STS-V on Monday.   That has to be pretty rare.
815,I don't know what Cadillac is going to do; they have a world class product but perception is taking much too long to catch up with reality...
816,"Perhaps review their pricing model, study Lexus circa 1989..."
817,Exactly; they need to get butts in seats before they set prices as high as their competitors.
818,"Cadillac is a tragic case of a complete mismatch between aspirations and reality on many different levels.  It all starts with pricing not matching the current perception (whether the perception is correct or not, doesn't really matter at this time), production capacity and sales network.  They want to be ""prestigous"", but their production capacity and especially dealer network is a legacy of their heyday well before German and Japanese brands took over that market."
